Price,Close,High,Low,Open,Volume,10Y_Yield,SOXX_Close,VIX
2014-06-06,85.02205657958984,85.02205657958984,84.6831383016548,84.84801651950995,22680600,2.6,24.794466018676758,10.729999542236328
2014-06-09,84.95793151855469,85.16861194386361,84.72893439855858,85.04036712730328,23399500,2.62,24.818037033081055,11.149999618530273
2014-06-10,85.10447692871094,85.15027215098357,84.78387543062165,84.88463470343208,20626000,2.64,24.89169692993164,10.989999771118164
2014-06-11,85.08617401123047,85.20525000431887,84.72893904352738,84.81137465679522,22878200,2.65,25.021324157714844,11.600000381469727
2014-06-12,84.31675720214844,84.99458683974748,84.02364111655652,84.90298937333228,35275900,2.58,24.935880661010742,12.5600004196167
2014-06-13,84.5640869140625,84.77476741590992,84.19768999127224,84.68316294388232,39447100,2.6,25.18040657043457,12.180000305175781
2014-06-16,84.63734436035156,84.88465819669334,84.2343071575625,84.41750906266576,25212300,2.61,25.330665588378906,12.649999618530273
2014-06-17,84.68315124511719,84.91214841667072,84.43583737475258,84.5732370753725,19977900,2.66,25.516265869140625,12.0600004196167
2014-06-18,85.1594467163086,85.27852269813454,84.25262011394251,84.76557140603853,34514000,2.61,25.410205841064453,10.609999656677246
2014-06-19,85.10447692871094,85.34262885677543,84.71975652869102,85.28767179467381,38422200,2.64,25.445558547973633,10.619999885559082
2014-06-20,85.20460510253906,85.29645571013019,84.98417906019895,85.1403138815558,25897500,2.63,25.522157669067383,10.850000381469727
2014-06-23,85.22296905517578,85.25052143166555,84.96580419831552,85.19541667868602,20837900,2.63,25.427885055541992,10.979999542236328
2014-06-24,85.14029693603516,85.93935081540603,84.89231856366001,85.21377460459674,31945800,2.59,25.221664428710938,12.130000114440918
2014-06-25,85.68219757080078,85.82914592058192,84.93825534584424,84.9474348002438,32818600,2.57,25.328022003173828,11.59000015258789
2014-06-26,85.72810363769531,85.74647655830826,85.06682564716766,85.73729009800178,22563900,2.53,25.215757369995117,11.630000114440918
2014-06-27,86.10469818115234,86.12306410025495,85.59036835966012,85.61792074192316,22877800,2.54,25.248252868652344,11.260000228881836
2014-06-30,86.25165557861328,86.46289518571231,86.03122250092069,86.08633427395306,19751900,2.53,25.52596664428711,11.569999694824219
2014-07-01,87.19764709472656,87.42725959960443,86.51798903509145,86.55472787673801,31862500,2.58,25.874588012695312,11.149999618530273
2014-07-02,87.34456634521484,87.47314874451705,87.17006566457057,87.25272277531545,18777300,2.64,25.942541122436523,10.819999694824219
2014-07-03,87.89563751220703,87.89563751220703,87.39049435840357,87.62929325335936,15291700,2.65,26.105031967163086,10.319999694824219
2014-07-07,87.62930297851562,87.9048337273828,87.46398172630884,87.7946172235062,23266400,2.63,25.930727005004883,11.329999923706055
2014-07-08,86.57308197021484,87.52827062360487,86.21488710109558,87.46397941651209,40612400,2.58,25.7918643951416,11.979999542236328
2014-07-09,87.21600341796875,87.31703346957886,86.55471835550865,86.80270375753959,29919000,2.57,25.948453903198242,11.649999618530273
2014-07-10,86.94048309326172,87.29867804393109,85.99447367749586,86.09550374124544,44245300,2.55,25.830270767211914,12.59000015258789
2014-07-11,87.500732421875,87.500732421875,86.8945590378825,87.16091039093993,19566300,2.53,25.827316284179688,12.079999923706055
2014-07-14,88.02423858642578,88.2262986936925,87.7487078096941,87.89565615584094,19579000,2.55,25.954362869262695,11.819999694824219
2014-07-15,87.72116088867188,88.29059540033089,87.09661461246523,88.1620129617487,39467500,2.56,25.87753677368164,11.960000038146973
2014-07-16,88.07013702392578,88.44670474665101,87.97829345969505,88.35485417520549,22052600,2.55,26.178892135620117,11.0
2014-07-17,86.90373229980469,88.14363826677426,86.6281945261596,87.83136165616204,43111500,2.47,25.50233268737793,14.539999961853027
2014-07-18,88.28142547607422,88.3273437764008,87.25275884914889,87.35378891997271,36682200,2.5,25.8361759185791,12.0600004196167
2014-07-21,88.17120361328125,88.31815898276787,87.75790389923107,88.09772592853793,29750700,2.49,25.91299057006836,12.8100004196167
2014-07-22,88.73146057128906,88.86922948128874,88.49266159443745,88.58450519869797,25770400,2.48,26.081390380859375,12.239999771118164
2014-07-23,89.30091857910156,89.40194165734478,88.8784253086849,89.04374662969428,28947500,2.48,25.484609603881836,11.520000457763672
2014-07-24,89.19986724853516,89.55806219087286,89.0712848080661,89.45703212947326,24707200,2.52,25.248252868652344,11.84000015258789
2014-07-25,88.85084533691406,88.97024831387178,88.3824409121655,88.74063582860474,29898900,2.48,24.74896240234375,12.6899995803833
2014-07-28,88.87842559814453,89.10803815544877,88.18958792623185,88.94271683390095,25603400,2.5,24.72532844543457,12.5600004196167
2014-07-29,88.7222671508789,89.27333574044367,88.64878947034566,89.07128262980318,27022200,2.47,24.681013107299805,13.279999732971191
2014-07-30,89.0712661743164,89.38353574806646,88.72225075987106,89.21821450101761,35348500,2.57,24.920320510864258,13.329999923706055
2014-07-31,87.27112579345703,88.48347965037264,87.14254333948251,88.33653127749527,50047900,2.58,24.41511344909668,16.950000762939453
2014-08-01,86.94965362548828,87.56501339992859,86.37103268929742,87.0874225171195,60708000,2.52,24.494888305664062,17.030000686645508
2014-08-04,87.54664611816406,87.88647511125548,86.81188337907548,87.13334645693723,33230500,2.51,24.601240158081055,15.119999885559082
2014-08-05,86.87618255615234,87.44562408150105,86.4720693191083,87.19764566347895,50331100,2.49,24.341259002685547,16.8700008392334
2014-08-06,86.81189727783203,87.35378646129118,86.26082863889681,86.33430632601295,34431900,2.49,24.421022415161133,16.3700008392334
2014-08-07,86.53636169433594,87.38133402796487,86.23327150709375,87.21601274467072,33274700,2.43,24.093088150024414,16.65999984741211
2014-08-08,87.16090393066406,87.26193398837752,86.30674517458849,86.67412656561768,40236900,2.44,24.391481399536133,15.770000457763672
2014-08-11,87.67523193359375,87.95076972320108,87.43643298308189,87.50072419969464,28277500,2.44,24.613056182861328,14.229999542236328
2014-08-12,87.63849639892578,87.8681088965171,87.18845786566763,87.5833916418134,28152300,2.46,24.595333099365234,14.130000114440918
2014-08-13,88.56612396240234,88.60286279919579,87.95076421234945,87.99668250292879,27996500,2.43,24.828737258911133,12.899999618530273
2014-08-14,89.02533721923828,89.04370313161458,88.56611233045798,88.6855082789432,25006600,2.4,24.875995635986328,12.420000076293945
2014-08-15,89.45702362060547,89.66826317819041,88.61205137583207,89.53968074995171,55205500,2.34,25.138940811157227,13.149999618530273
2014-08-18,90.14586639404297,90.22852352827951,89.79685091913167,89.92544036219498,38938300,2.39,25.23644256591797,12.319999694824219
2014-08-19,90.65099334716797,90.70610510061587,90.30198494233895,90.35708968857091,21363400,2.4,25.41666030883789,12.210000038146973
2014-08-20,90.65099334716797,90.83468751330109,90.49485856136677,90.57752268793067,23435600,2.43,25.629375457763672,11.779999732971191
2014-08-21,90.83468627929688,90.88060456479438,90.55914853744838,90.69691740837263,19339500,2.41,25.726865768432617,11.760000228881836
2014-08-22,90.97246551513672,91.1561526924868,90.66937536601408,90.87143546542917,24692000,2.4,25.744592666625977,11.470000267028809
2014-08-25,91.29393768310547,91.55110257964543,91.07351162995948,91.40414720606952,24124700,2.39,25.65300750732422,11.699999809265137
2014-08-26,91.38578033447266,91.48681040094749,91.17453373896588,91.43170564004042,20100400,2.39,25.65596580505371,11.630000114440918
2014-08-27,91.4041519165039,91.51436845236574,91.21127823415935,91.41333837963029,15589100,2.37,25.703229904174805,11.779999732971191
2014-08-28,91.30313110351562,91.4133406348782,91.00004087783172,91.09188448970667,23563900,2.34,25.78595733642578,12.050000190734863
2014-08-29,91.64295959472656,91.76236260503383,91.17454803193257,91.50519066364375,17906300,2.35,25.98094367980957,12.09000015258789
2014-09-02,91.9092788696289,91.93683124477184,91.53271806398139,91.86335357291304,18326800,2.42,25.86277198791504,12.25
2014-09-03,91.36740112304688,92.15726160759247,91.20207985716134,92.15726160759247,25950700,2.41,25.933673858642578,12.359999656677246
2014-09-04,91.28473663330078,92.04705174566887,91.05512415419354,91.5786403262694,24663500,2.45,26.007530212402344,12.640000343322754
2014-09-05,91.74394989013672,91.79905463578481,90.95408250217318,91.42249386182966,30798200,2.46,26.223196029663086,12.09000015258789
2014-09-08,91.9184799194336,92.14809242502338,91.4959937500145,91.7715245523917,25571300,2.48,26.28820037841797,12.65999984741211
2014-09-09,91.1561508178711,92.26747433458318,90.98164309792558,91.92764535553574,36449200,2.5,26.045942306518555,13.5
2014-09-10,91.9092788696289,91.9460177055583,91.01838136818627,91.2755462124756,31080100,2.54,26.037080764770508,12.880000114440918
2014-09-11,91.83580017089844,91.88172546710078,91.14696277116157,91.51434411913118,28691900,2.54,26.105031967163086,12.800000190734863
2014-09-12,91.36740112304688,91.78070078415233,91.08267688294484,91.75314840770754,30444400,2.62,25.780046463012695,13.3100004196167
2014-09-15,90.48567962646484,91.47760718442916,90.21014886517467,91.46842072355453,32972200,2.6,25.463924407958984,14.119999885559082
2014-09-16,91.27555847167969,91.45006621397832,90.0540252972415,90.14586889579226,38166900,2.6,25.907085418701172,12.729999542236328
2014-09-17,91.41333770751953,91.84501037744846,90.86226904669849,91.25720287161025,37196500,2.62,26.09320831298828,12.649999618530273
2014-09-18,92.10214233398438,92.11132879375657,91.5969991619643,91.69802219059576,30196700,2.63,26.49205780029297,12.029999732971191
2014-09-19,92.0450668334961,92.57902965868485,91.67681152296583,92.48696758702374,46918000,2.59,26.16117286682129,12.109999656677246
2014-09-22,91.18885803222656,91.83329942919345,90.79298488155135,91.82409111669836,48658000,2.57,25.84503936767578,13.6899995803833
2014-09-23,90.94032287597656,91.34540451782902,90.75619868816409,90.82064285628721,33989600,2.54,25.76231575012207,14.930000305175781
2014-09-24,91.91618347167969,91.9622180254467,90.71936233649161,91.0323748256697,35959000,2.57,26.08523941040039,13.270000457763672
2014-09-25,89.9828872680664,91.74130396507444,89.94606101524069,91.62161688741847,68642500,2.52,25.6082706451416,15.640000343322754
2014-09-26,90.94032287597656,91.1060374545628,90.12095829960228,90.27746456163163,56106200,2.54,25.91044807434082,14.850000381469727
2014-09-29,90.82062530517578,91.06919361307547,89.99205257236652,90.03808712236722,33342700,2.5,25.943035125732422,15.979999542236328
2014-09-30,90.94953155517578,91.4190573670235,90.5168319858149,91.06921157534234,41834300,2.52,25.729732513427734,16.309999465942383
2014-10-01,89.49494934082031,90.7838400600428,89.20955466883788,90.69177794236035,58164900,2.42,25.101673126220703,16.709999084472656
2014-10-02,89.49494934082031,89.77114271775704,88.35336362900124,89.45812308896946,54501300,2.44,24.94762420654297,16.15999984741211
2014-10-03,90.37873077392578,90.74698615633247,89.70667119812923,90.01968370764824,41627800,2.45,25.104637145996094,14.550000190734863
2014-10-06,90.18538665771484,90.88507109174112,89.90920042441316,90.66412070032251,36038700,2.43,24.885406494140625,15.460000038146973
2014-10-07,88.90573120117188,90.01969882774064,88.89652288349606,89.76192212392485,45154000,2.36,24.411396026611328,17.200000762939453
2014-10-08,90.63651275634766,90.92191438201155,88.43619567272786,88.95175604792426,64931600,2.35,24.962434768676758,15.109999656677246
2014-10-09,89.17271423339844,90.74699937420151,89.03461756689538,90.51684060465917,62497100,2.34,24.286970138549805,18.760000228881836
2014-10-10,86.94477844238281,89.1450957024267,86.92636180756648,88.64795192070838,77579400,2.31,22.613134384155273,21.239999771118164
2014-10-13,85.58222961425781,87.4511175591531,85.50857712778713,86.78825922869241,80835900,2.31,22.133203506469727,24.639999389648438
2014-10-14,85.59143829345703,86.69619749964424,85.35207122335763,86.1161999699791,71814500,2.21,22.53314208984375,22.790000915527344
2014-10-15,85.03902435302734,85.39807130125541,83.07806807159797,84.30251383036801,108847800,2.15,22.63979148864746,25.270000457763672
2014-10-16,84.50507354736328,85.23237592020627,83.21618335528568,83.24380127690598,93165800,2.17,22.989381790161133,25.200000762939453
2014-10-17,85.61905670166016,86.43842130603383,85.121912948913,85.61905670166016,69546700,2.22,23.158245086669922,21.989999771118164
2014-10-20,86.89874267578125,86.97239516625022,85.43493630312283,85.60985218812654,41479300,2.2,23.52559471130371,18.56999969482422
2014-10-21,89.1819076538086,89.1819076538086,87.75492071145646,87.97587112662058,53609800,2.23,24.39362335205078,16.079999923706055
2014-10-22,88.7215805053711,89.57777117252971,88.66633763969595,89.45808415013882,39178000,2.25,24.044038772583008,17.8700008392334
2014-10-23,90.05653381347656,90.55367765788682,89.45811953647036,89.6146258327044,48123800,2.29,24.39065933227539,16.530000686645508
2014-10-24,90.79306030273438,90.85750449596442,89.89083457362348,90.24988179646091,43157600,2.29,24.633586883544922,16.110000610351562
2014-10-27,90.85746002197266,91.02317458400402,90.24062930425842,90.61809298261917,29545700,2.27,24.749130249023438,16.040000915527344
2014-10-28,92.2292251586914,92.24763477029224,91.21652794732306,91.28097212375863,34495100,2.3,25.101673126220703,14.390000343322754
2014-10-29,91.88859558105469,92.17399726469225,91.23494544247285,91.92542183132691,40552800,2.34,25.15203285217285,15.149999618530273
2014-10-30,92.0818862915039,92.30284369274975,91.27173022526006,91.47427099779249,35935800,2.32,24.846893310546875,14.520000457763672
2014-10-31,93.35240173339844,93.67462261772347,93.0485904607969,93.61017844085846,54254100,2.35,25.818607330322266,14.029999732971191
2014-11-03,93.6285629272461,93.87713827408312,93.37999460429566,93.51809123877328,33481000,2.36,25.996360778808594,14.729999542236328
2014-11-04,93.31556701660156,93.55493409061278,92.68032659952438,93.33397662665419,22773300,2.35,25.90155792236328,14.890000343322754
2014-11-05,93.32477569580078,93.93239116432564,93.00254781558245,93.93239116432564,25818600,2.36,26.16225814819336,14.170000076293945
2014-11-06,93.61937713623047,93.64699506292133,92.91048423968869,93.31556589485541,24671900,2.39,25.937110900878906,13.670000076293945
2014-11-07,93.53650665283203,93.82190825484155,93.04857126808572,93.78508201510203,20931700,2.32,25.703067779541016,13.119999885559082
2014-11-10,93.8679428100586,93.98762283025154,93.33397282971302,93.58254821058212,20360000,2.38,25.892671585083008,12.670000076293945
2014-11-11,94.16252136230469,94.16252136230469,93.6285515201197,93.88633515088489,15454000,2.38,25.842317581176758,12.920000076293945
2014-11-12,94.3282470703125,94.42951746699259,93.78507587347066,93.78507587347066,22050300,2.37,25.803796768188477,13.020000457763672
2014-11-13,94.73336791992188,95.08320678370022,94.29145991272178,94.5032091091465,28027800,2.35,25.80675506591797,13.789999961853027
2014-11-14,95.02793884277344,95.02793884277344,94.39269849179614,94.70571802122231,19251300,2.32,26.03191566467285,13.3100004196167
2014-11-17,94.7425308227539,95.01871704895655,94.29141471268318,94.80697497792313,23361600,2.34,25.913408279418945,13.989999771118164
2014-11-18,95.4514389038086,95.580327244359,94.81619849403326,94.82540681089765,26336800,2.32,26.42000389099121,13.859999656677246
2014-11-19,95.01874542236328,95.35017461188293,94.57684451892922,95.35017461188293,23760200,2.36,26.239290237426758,13.960000038146973
2014-11-20,95.44222259521484,95.52508339228058,94.54000428690816,94.61364974399336,22874000,2.34,26.47926139831543,13.579999923706055
2014-11-21,95.62638092041016,96.38130150477936,95.32256961814362,96.28923236550646,34049100,2.31,26.76958465576172,12.899999618530273
2014-11-24,96.3720474243164,96.4180819720936,95.80125134175415,95.88411212297592,17928300,2.3,27.027332305908203,12.619999885559082
2014-11-25,96.51934051513672,96.80474205411107,96.27077223165375,96.51934051513672,17526000,2.27,27.033252716064453,12.25
2014-11-26,97.14540100097656,97.20064387658978,96.51016763446871,96.61143804522413,18973800,2.24,27.605026245117188,12.069999694824219
2014-11-28,97.59651184082031,97.81746225947094,97.33873518174671,97.4031793465151,17360400,2.18,27.682050704956055,13.329999923706055
2014-12-01,96.49174499511719,97.51365033175829,96.13269793347432,97.32952615487527,35969500,2.22,27.33247184753418,14.15999984741211
2014-12-02,96.87840270996094,97.05331854502407,96.39046036783344,96.59300114685125,26031300,2.28,27.50429916381836,12.850000381469727
2014-12-03,97.05332946777344,97.19142610754442,96.44571408622275,97.02571154459662,32974300,2.29,28.081998825073242,12.5
2014-12-04,97.00731658935547,97.3847733029289,96.6022349245458,96.96128202784966,31008800,2.25,28.105697631835938,12.380000114440918
2014-12-05,97.01651763916016,97.3111205699496,96.80477551409571,97.16382261649883,25622200,2.31,28.387147903442383,11.890000343322754
2014-12-08,96.32605743408203,97.19145676062284,95.8197122937421,96.76796541594453,32685800,2.26,27.98719596862793,14.210000038146973
2014-12-09,96.62983703613281,96.70348951293195,94.8622197362742,95.20285717355512,46035100,2.22,27.984233856201172,15.350000381469727
2014-12-10,95.11080169677734,96.69429505546924,94.93588581916913,96.45492798350963,39330100,2.18,27.45097541809082,18.530000686645508
2014-12-11,95.56192779541016,96.70351337190499,95.36858824013943,95.3870048758264,47576000,2.19,27.581321716308594,20.079999923706055
2014-12-12,94.5215835571289,95.73682134494305,94.51238226532162,94.65047188129958,46889400,2.1,27.125097274780273,21.079999923706055
2014-12-15,93.54570770263672,95.35935948158335,93.27872275317837,95.00951374317548,52968400,2.12,26.873279571533203,20.420000076293945
2014-12-16,92.0450668334961,94.33744543012108,92.02665020483238,92.95649328354698,65348600,2.07,26.689599990844727,23.56999969482422
2014-12-17,93.72064971923828,93.9876276993545,91.9898513517476,92.1095384020286,79715300,2.14,27.264331817626953,19.440000534057617
2014-12-18,95.9762191772461,95.9854274958945,94.80701556890742,95.0647922999497,49840900,2.22,27.782785415649414,16.809999465942383
2014-12-19,96.39851379394531,96.7866196164237,95.8348332684151,96.07509227521331,51419900,2.17,27.785736083984375,16.489999771118164
2014-12-22,96.63873291015625,96.66645373602489,96.19517854608557,96.2413846225716,33869200,2.17,28.12643814086914,15.25
2014-12-23,96.29685974121094,96.99915145753926,96.1859693491402,96.98990882901839,30156900,2.26,28.06422233581543,14.800000190734863
2014-12-24,96.38003540039062,96.74965596391039,96.35230751307233,96.41699181669432,14291300,2.27,28.106334686279297,14.369999885559082
2014-12-26,97.06379699707031,97.26709244298914,96.62948528079957,96.65720610523266,13924300,2.25,28.142173767089844,14.5
2014-12-29,97.04533386230469,97.2578719814872,96.91596528543138,96.97141399699044,17073800,2.22,28.061527252197266,15.0600004196167
2014-12-30,96.39851379394531,96.9899151567868,96.2691451864525,96.76814140823632,18604000,2.2,27.885334014892578,15.920000076293945
2014-12-31,95.40974426269531,96.94369607748459,95.27113305472321,96.56482591236475,24367100,2.17,27.741979598999023,19.200000762939453
2015-01-02,95.1232681274414,96.28758513220426,94.66123555569368,95.88100126310539,31314600,2.12,27.718082427978516,17.790000915527344
2015-01-05,93.72796630859375,94.81836390807007,93.45998646083443,94.70747350725435,36521300,2.04,27.1954402923584,19.920000076293945
2015-01-06,92.4712142944336,94.02364428052721,92.05538772943265,93.86655487153207,66205500,1.97,26.589168548583984,21.1200008392334
2015-01-07,93.66326904296875,93.88504276385099,92.85932961093887,93.08111038188058,37577400,1.96,26.85198211669922,19.309999465942383
2015-01-08,95.45594024658203,95.64075047094707,94.35630037645302,94.45794811487124,40212600,2.03,27.649394989013672,17.010000228881836
2015-01-09,94.82757568359375,95.77936173488614,94.27313090997342,95.75164090621675,41410100,1.98,27.664325714111328,17.549999237060547
2015-01-12,93.83885955810547,95.1140674809261,93.59860054074134,95.01241970627437,34129800,1.92,27.13272476196289,19.600000381469727
2015-01-13,93.81110382080078,95.7516465425846,93.05337057564869,94.75365435139153,56162300,1.91,26.866920471191406,20.559999465942383
2015-01-14,93.29364776611328,93.7741657521649,92.47123007274102,92.86857850156605,51354200,1.86,26.714609146118164,21.479999542236328
2015-01-15,92.08312225341797,93.87580440805976,91.97223186290061,93.72795760409643,51005400,1.77,26.5025691986084,22.389999389648438
2015-01-16,93.16426849365234,93.28439445137431,91.81513392592748,91.96298071619611,35362200,1.83,26.792253494262695,20.950000762939453
2015-01-20,93.90348052978516,94.14373233504641,92.67447248342172,93.72790593743154,30964100,1.82,27.07000160217285,19.889999389648438
2015-01-21,94.38402557373047,94.8275800028182,93.29362827936737,93.62629233866855,40128800,1.87,27.37761878967285,18.850000381469727
2015-01-22,96.13052368164062,96.23217144096465,93.9220079109817,94.75366819178748,40887200,1.9,27.541879653930664,16.399999618530273
2015-01-23,96.34306335449219,96.6387640090115,95.84406717810467,96.12128257605792,34783000,1.81,27.470195770263672,16.65999984741211
2015-01-26,96.23216247558594,96.40773714352646,95.74240898086651,96.23216247558594,19960900,1.83,27.52097511291504,15.520000457763672
2015-01-27,93.73717498779297,94.77212348699001,93.42298915763823,94.71668183169243,45253200,1.83,27.031173706054688,17.219999313354492
2015-01-28,93.25666809082031,95.34505763627162,93.23818988690425,95.24340988958646,43591700,1.73,26.902759552001953,20.440000534057617
2015-01-29,94.15299224853516,94.32856687313117,92.36954632782248,93.182721075846,46539700,1.77,26.92067527770996,18.760000228881836
2015-01-30,93.42301940917969,94.7906394331884,93.29365080488888,94.06986948069388,42927600,1.68,26.39205551147461,20.969999313354492
2015-02-02,94.2361831665039,94.31934566015565,92.17551442862995,93.63553930658126,43624700,1.68,26.460744857788086,19.43000030517578
2015-02-03,95.14176940917969,95.20645370291415,93.95896686657302,94.57808897089694,30750400,1.79,26.929636001586914,17.329999923706055
2015-02-04,95.05858612060547,95.68695071519801,94.54110483384484,94.75364292395224,34073200,1.81,27.031173706054688,18.329999923706055
2015-02-05,95.88101196289062,95.9456962481514,95.05859445740707,95.29884634548522,23605500,1.83,27.29399299621582,16.850000381469727
2015-02-06,95.29886627197266,96.25989517540633,94.95696657127267,96.02887881544804,34169300,1.95,27.14467430114746,17.290000915527344
2015-02-09,94.99391174316406,95.44670174747785,94.7628954276895,94.92922745683353,22604700,1.96,26.85795783996582,18.549999237060547
2015-02-10,96.472412109375,96.60178067849209,95.37277222182146,95.52062604370286,23686500,2.01,27.76586151123047,17.229999542236328
2015-02-11,96.82355499267578,97.04532867688587,96.39848582708214,96.58329605558083,20303600,2.0,27.855464935302734,16.959999084472656
2015-02-12,97.95091247558594,97.98787593007427,97.30406964718549,97.4519164150807,22520300,1.99,28.30045509338379,15.34000015258789
2015-02-13,98.79180908203125,98.81028728310157,98.04331151261667,98.22812877360813,29030200,2.02,28.50055694580078,14.6899995803833
2015-02-17,98.88422393798828,98.9489082231991,98.54231725898354,98.79181882340976,17675300,2.14,28.590152740478516,15.800000190734863
2015-02-18,99.0228271484375,99.07826880270144,98.63471441841664,98.76408297840433,15149600,2.07,28.515487670898438,15.449999809265137
2015-02-19,99.51260375976562,99.57728805483876,98.93043805404795,98.95815888764224,19828100,2.11,28.5931396484375,15.289999961853027
2015-02-20,100.17790985107422,100.23335150602354,99.13371168247633,99.44789751065747,28336700,2.13,28.76336669921875,14.300000190734863
2015-02-23,100.2795639038086,100.30729178503763,99.90070079438402,100.12247449380472,17868000,2.06,28.58417320251465,14.5600004196167
2015-02-24,100.35348510742188,100.47361810239909,99.84525344809606,100.1501896236682,19745000,1.99,28.966453552246094,13.6899995803833
2015-02-25,100.10401153564453,100.59376509439878,99.88223075238763,100.20565929878899,19472300,1.96,28.817121505737305,13.84000015258789
2015-02-26,100.6122055053711,100.66765420538542,99.92839930569029,100.20562165559026,22255500,2.03,29.01424217224121,13.90999984741211
2015-02-27,100.1686782836914,100.63995355296221,100.01158887728734,100.57526221496906,27757600,2.0,28.927631378173828,13.34000015258789
2015-03-02,101.07424926757812,101.11121272166905,100.34423691191287,100.36272216398734,22988600,2.08,29.7220516204834,13.039999961853027
2015-03-03,100.6030044555664,100.87098427242034,99.96539706201536,100.76933651257714,20788900,2.12,29.172531127929688,13.859999656677246
2015-03-04,100.21488189697266,100.41817739692989,99.66968673805003,100.27033061063487,21007400,2.12,29.133705139160156,14.229999542236328
2015-03-05,100.39046478271484,100.69540805761221,99.97463817153445,100.47363433498664,15381000,2.11,29.151620864868164,14.039999961853027
2015-03-06,99.25384521484375,100.45512572906058,99.00434366608216,100.26107288561151,30990400,2.24,28.8499813079834,15.199999809265137
2015-03-09,99.54032897949219,99.78982354289387,99.05057543092093,99.45715942498515,26237100,2.2,28.939573287963867,15.0600004196167
2015-03-10,97.69216918945312,98.85649325727762,97.69216918945312,98.82876538061473,34234500,2.14,28.404987335205078,16.690000534057617
2015-03-11,97.12850189208984,97.9601620519377,97.09153843497899,97.84002905381277,25459700,2.11,28.46770668029785,16.8700008392334
2015-03-12,97.76609802246094,97.87698133106944,96.98987961191249,97.05456389195338,21473200,2.1,28.458744049072266,15.420000076293945
2015-03-13,97.34101104736328,98.06178772369714,96.73113176745863,97.6736750364229,42021100,2.13,28.649885177612305,16.0
2015-03-16,98.59779357910156,98.6347570479389,97.59980812073675,97.70145589752423,25674100,2.1,29.08591651916504,15.609999656677246
2015-03-17,98.7548599243164,98.91194933135417,98.09877441545987,98.32979073759493,19603800,2.06,28.87386703491211,15.65999984741211
2015-03-18,99.7251205444336,100.17791759504809,97.97863777794451,98.48687648779409,40622200,1.93,29.088909149169922,13.970000267028809
2015-03-19,99.87298583984375,100.15020121791656,99.67893296017503,99.82677975180202,31314000,1.98,29.15460968017578,14.069999694824219
2015-03-20,100.5194320678711,101.01957567752248,100.50091137104158,100.69541048597192,31761400,1.93,29.566755294799805,13.020000457763672
2015-03-23,100.32496643066406,100.74174937798212,100.28791795837103,100.4638964351946,17268500,1.92,29.321855545043945,13.40999984741211
2015-03-24,99.9637680053711,100.77881332212553,99.945247299518,100.31571794677706,22445300,1.88,29.07098960876465,13.619999885559082
2015-03-25,97.67605590820312,100.21381607180354,97.6390074377371,100.12119842877507,41581400,1.93,27.72015380859375,15.4399995803833
2015-03-26,97.34263610839844,97.8983490863234,96.54611158240554,96.87027689733895,47846300,2.01,27.33985710144043,15.800000190734863
2015-03-27,97.73162841796875,97.96317606658306,97.17591547454909,97.32410936147352,33878400,1.95,28.115436553955078,15.069999694824219
2015-03-30,98.85233306884766,98.93568683712581,98.32440467093063,98.32440467093063,30570200,1.96,28.474777221679688,14.510000228881836
2015-03-31,97.80571746826172,98.77822034046777,97.77793288327405,98.57445729552762,30488100,1.94,28.15436553955078,15.289999961853027
2015-04-01,97.29634094238281,97.82426938630057,96.66653095084278,97.80574161421946,32970500,1.87,27.971694946289062,15.109999656677246
2015-04-02,97.36116790771484,97.67606935060368,97.04625939855183,97.38895249781984,19164200,1.92,27.9088134765625,14.670000076293945
2015-04-06,98.1576919555664,98.42628103603226,96.63873273041882,96.78692663190606,24451100,1.92,28.031585693359375,14.739999771118164
2015-04-07,97.99092864990234,98.8244941995423,97.99092864990234,98.10206695451,19379400,1.89,28.043563842773438,14.779999732971191
2015-04-08,98.7689437866211,98.90787376001042,98.01873182309954,98.0279886393927,25866900,1.92,28.208267211914062,13.979999542236328
2015-04-09,99.3895263671875,99.42657484485936,98.38924573514572,98.72266790164326,23114700,1.97,28.576589584350586,13.09000015258789
2015-04-10,99.79702758789062,99.80629147155958,99.13016928918228,99.35245303332745,17164300,1.96,28.69338035583496,12.579999923706055
2015-04-13,99.54695129394531,100.3805170343617,99.43580589762941,99.87111653369304,17783500,1.94,28.522687911987305,13.9399995803833
2015-04-14,99.25981903076172,99.7321780921824,98.69484234673958,99.44506134223633,23755700,1.9,28.23222541809082,13.670000076293945
2015-04-15,99.88038635253906,100.09341328997448,99.3987703716857,99.51917260033075,21128600,1.91,28.702360153198242,12.84000015258789
2015-04-16,99.74146270751953,99.91743410715989,99.47286659975218,99.61179659566952,16195300,1.9,28.5795841217041,12.600000381469727
2015-04-17,98.18545532226562,99.05606957335614,97.75940854699311,98.78748055094711,46514000,1.87,28.172332763671875,13.890000343322754
2015-04-20,99.65811157226562,99.83409005528783,98.63930328027809,98.67635175387612,28945900,1.9,28.411890029907227,13.300000190734863
2015-04-21,100.08415985107422,100.40833223312627,99.96375760986345,100.23235374758646,22759800,1.92,28.606531143188477,13.25
2015-04-22,100.63059997558594,100.79731454945839,99.6951455851754,100.3434761134167,21429200,1.99,29.01079750061035,12.710000038146973
2015-04-23,101.01031494140625,101.46415328998066,100.26936691854219,100.28788761594843,29473200,1.96,28.561613082885742,12.479999542236328
